title,genre,link
Miki no Mikoto,"['Fantasy', 'Music', 'Slice of Life', 'Supernatural']",https://myanimelist.net/anime/37460/Miki_no_Mikoto
Mikosuri Han-Gekijou,"['Comedy', 'Parody']",https://myanimelist.net/anime/20453/Mikosuri_Han-Gekijou
Mikeneko Holmes no Yuurei Joushu,"['Comedy', 'Drama', 'Mystery']",https://myanimelist.net/anime/12259/Mikeneko_Holmes_no_Yuurei_Joushu
Miitsuketa!,"['Drama', 'Kids']",https://myanimelist.net/anime/26107/Miitsuketa
Mikan Seijin Arawaru,['Comedy'],https://myanimelist.net/anime/33946/Mikan_Seijin_Arawaru
Mii-chan no Tenohira,"['Historical', 'Drama']",https://myanimelist.net/anime/27579/Mii-chan_no_Tenohira
Mienu Me ni Kanjita Kumotoriyama no Asahi,"['Drama', 'Kids']",https://myanimelist.net/anime/26259/Mienu_Me_ni_Kanjita_Kumotoriyama_no_Asahi
Midoriyama Koukou Koushien-hen,"['Comedy', 'School', 'Sports']",https://myanimelist.net/anime/5994/Midoriyama_Koukou_Koushien-hen
Midori-chan,"['Game', 'Music']",https://myanimelist.net/anime/37876/Midori-chan
Midori no Makibao Compilation OVA,"['Sports', 'Comedy']",https://myanimelist.net/anime/30723/Midori_no_Makibao_Compilation_OVA
Midori no Kuni no Otomodachi: Koeda-chan,"['Magic', 'Fantasy', 'Shoujo']",https://myanimelist.net/anime/35008/Midori_no_Kuni_no_Otomodachi__Koeda-chan
Midnight Run feat. Nana Furuya,"['Dementia', 'Music']",https://myanimelist.net/anime/40353/Midnight_Run_feat_Nana_Furuya
Michi,"['Music', 'Kids']",https://myanimelist.net/anime/39082/Michi
Michitekuru Toki no Mukou ni,"['Adventure', 'Fantasy', 'Romance']",https://myanimelist.net/anime/16586/Michitekuru_Toki_no_Mukou_ni
Meoteoldosawa Ttomae,"['Action', 'Adventure', 'Fantasy', 'Magic', 'Shounen']",https://myanimelist.net/anime/18329/Meoteoldosawa_Ttomae
Meoteoldosa,"['Action', 'Adventure', 'Fantasy', 'Magic', 'Shounen']",https://myanimelist.net/anime/18311/Meoteoldosa
Meoteoldosawa 108 Yogoe,"['Action', 'Adventure', 'Fantasy', 'Shounen']",https://myanimelist.net/anime/18331/Meoteoldosawa_108_Yogoe
Mentori,"['Comedy', 'Parody']",https://myanimelist.net/anime/36905/Mentori
Menghuan Xiyou 2,"['Action', 'Adventure', 'Fantasy', 'Historical', 'Magic']",https://myanimelist.net/anime/33601/Menghuan_Xiyou_2
Meng Ta: Xue Mi Cheng,"['Action', 'Adventure', 'Mystery', 'Supernatural', 'Fantasy']",https://myanimelist.net/anime/38688/Meng_Ta__Xue_Mi_Cheng
Menghuan Xiyou,"['Action', 'Adventure', 'Fantasy', 'Historical', 'Magic']",https://myanimelist.net/anime/33600/Menghuan_Xiyou
Melon no Kirime,"['Kids', 'Music', 'Slice of Life']",https://myanimelist.net/anime/40655/Melon_no_Kirime
Mellow,"['Comedy', 'School', 'Seinen']",https://myanimelist.net/anime/27559/Mellow
Meiwaku Danchi,"['Music', 'Kids', 'School']",https://myanimelist.net/anime/36386/Meiwaku_Danchi
Meitantei Rascal,"['Adventure', 'Mystery', 'Kids']",https://myanimelist.net/anime/21447/Meitantei_Rascal
Meitantei Hangyodon: Kaitou Ruzu Arawaruno-kan,"['Kids', 'Mystery']",https://myanimelist.net/anime/19705/Meitantei_Hangyodon__Kaitou_Ruzu_Arawaruno-kan
Meshinuma.,"['Seinen', 'Slice of Life']",https://myanimelist.net/anime/37904/Meshinuma
Midoriyama Koukou Koushien-hen (Movie),"['Comedy', 'School', 'Sports']",https://myanimelist.net/anime/8522/Midoriyama_Koukou_Koushien-hen_Movie
Meisaku World,"['Adventure', 'Fantasy', 'Historical', 'Kids', 'Magic', 'Supernatural']",https://myanimelist.net/anime/30027/Meisaku_World
Miraesonyeon Kunta Beomyuda 5000 Nyeon,"['Action', 'Adventure', 'Mecha', 'Shounen']",https://myanimelist.net/anime/16800/Miraesonyeon_Kunta_Beomyuda_5000_Nyeon
Mirai no Hito e,['Music'],https://myanimelist.net/anime/37212/Mirai_no_Hito_e
Mirai Kara no Message,"['Drama', 'Kids']",https://myanimelist.net/anime/31001/Mirai_Kara_no_Message
Mirai Shouboushi Kyuuta,['Kids'],https://myanimelist.net/anime/36311/Mirai_Shouboushi_Kyuuta
Mo Jing Lieren 3rd Season,"['Adventure', 'Fantasy']",https://myanimelist.net/anime/33604/Mo_Jing_Lieren_3rd_Season
Moeru! Oniisan (OVA),['Comedy'],https://myanimelist.net/anime/11959/Moeru_Oniisan_OVA
Momon's Sand Witch Bangai-hen: Tanu no Kyuujitsu,"['Comedy', 'Kids']",https://myanimelist.net/anime/25547/Momons_Sand_Witch_Bangai-hen__Tanu_no_Kyuujitsu
Monchhichiisu,['Kids'],https://myanimelist.net/anime/31924/Monchhichiisu
Moonflowers,['Music'],https://myanimelist.net/anime/39330/Moonflowers
Morimori Shima no Mogu to Perol,['Kids'],https://myanimelist.net/anime/37145/Morimori_Shima_no_Mogu_to_Perol
"Moshimoshi, Terumi Desu.","['Slice of Life', 'Seinen']",https://myanimelist.net/anime/37246/Moshimoshi_Terumi_Desu
Mouretsu Atarou (1990),"['Comedy', 'Kids', 'Slice of Life']",https://myanimelist.net/anime/12391/Mouretsu_Atarou_1990
Moufu no Hi,"['Music', 'Kids']",https://myanimelist.net/anime/35532/Moufu_no_Hi
Mu Wang Zhi Wang: Xuan Guan Si,"['Action', 'Mystery', 'Historical', 'Romance', 'Martial Arts']",https://myanimelist.net/anime/39720/Mu_Wang_Zhi_Wang__Xuan_Guan_Si
Muka Muka Paradise: Okaasan to Manabu Koutsuu Anzen,['Kids'],https://myanimelist.net/anime/39375/Muka_Muka_Paradise__Okaasan_to_Manabu_Koutsuu_Anzen
Nantoka Tengoku,['Dementia'],https://myanimelist.net/anime/40674/Nantoka_Tengoku
Nanocore: NG Scenes - Nano's Daily Life,"['Comedy', 'Sci-Fi']",https://myanimelist.net/anime/33279/Nanocore__NG_Scenes_-_Nanos_Daily_Life
Nayami no Tane,"['Kids', 'Music']",https://myanimelist.net/anime/39891/Nayami_no_Tane
Naze Ikiru: Rennyo Shounin to Yoshizaki Enjou,['Historical'],https://myanimelist.net/anime/33130/Naze_Ikiru__Rennyo_Shounin_to_Yoshizaki_Enjou
Naze,"['Music', 'Kids']",https://myanimelist.net/anime/30209/Naze
Neko Konogoro,['Comedy'],https://myanimelist.net/anime/33398/Neko_Konogoro
Negibouzu no Asatarou,"['Adventure', 'Comedy', 'Historical']",https://myanimelist.net/anime/5184/Negibouzu_no_Asatarou
Neko Neko Gong Show,['Kids'],https://myanimelist.net/anime/36572/Neko_Neko_Gong_Show
Neko Enikki,"['Comedy', 'Slice of Life']",https://myanimelist.net/anime/31361/Neko_Enikki
Neko no Dayan: Nihon e Iku,['Kids'],https://myanimelist.net/anime/31562/Neko_no_Dayan__Nihon_e_Iku
Ninja Box,"['Action', 'Adventure', 'Comedy', 'Kids', 'Fantasy']",https://myanimelist.net/anime/40103/Ninja_Box
Ninja Bugei-chou Pilot Film,"['Action', 'Historical', 'Samurai', 'Seinen']",https://myanimelist.net/anime/40302/Ninja_Bugei-chou_Pilot_Film
Ninja Tamamaru,"['Kids', 'Martial Arts']",https://myanimelist.net/anime/35106/Ninja_Tamamaru
Nobara,['Drama'],https://myanimelist.net/anime/29900/Nobara
Nobunaga-kun no Jitensha no Rule wo Mamoru no Ja,"['Drama', 'Kids']",https://myanimelist.net/anime/28547/Nobunaga-kun_no_Jitensha_no_Rule_wo_Mamoru_no_Ja
Nobara (OVA),"['Historical', 'Kids']",https://myanimelist.net/anime/35059/Nobara_OVA
Nori P-chan,"['Kids', 'Slice of Life']",https://myanimelist.net/anime/33174/Nori_P-chan
Nu Sheng Su She Ri Chang Di 2 Ji,[],https://myanimelist.net/anime/40088/Nu_Sheng_Su_She_Ri_Chang_Di_2_Ji
Nyamen: Tenkai Daiichi Joshi Koukou Bunka Matsuri Tokubetsu Eizou,['Music'],https://myanimelist.net/anime/31166/Nyamen__Tenkai_Daiichi_Joshi_Koukou_Bunka_Matsuri_Tokubetsu_Eizou
Norman the Snowman: Kita no Kuni no Aurora (Kari),"['Fantasy', 'Kids']",https://myanimelist.net/anime/20799/Norman_the_Snowman__Kita_no_Kuni_no_Aurora_Kari
Obake de Ii kara Hayaku Kite,"['Kids', 'Music']",https://myanimelist.net/anime/37350/Obake_de_Ii_kara_Hayaku_Kite
Obake Entotsu no Uta,"['Kids', 'Historical']",https://myanimelist.net/anime/26033/Obake_Entotsu_no_Uta
Obatalian,['Comedy'],https://myanimelist.net/anime/28101/Obatalian
Ocha-ken: Hotto Monogatari,"['Kids', 'Slice of Life']",https://myanimelist.net/anime/34358/Ocha-ken__Hotto_Monogatari
Ogami Matsugorou,"['Action', 'Martial Arts', 'Romance', 'School', 'Shounen']",https://myanimelist.net/anime/19921/Ogami_Matsugorou
Ojarumaru: Mangetsu Road Kiki Ippatsu - Tama ni wa Maro mo Daibouken,"['Adventure', 'Comedy', 'Fantasy', 'Kids', 'Slice of Life']",https://myanimelist.net/anime/16482/Ojarumaru__Mangetsu_Road_Kiki_Ippatsu_-_Tama_ni_wa_Maro_mo_Daibouken
Okojo to Yamane,"['Slice of Life', 'Comedy']",https://myanimelist.net/anime/37780/Okojo_to_Yamane
Omoide Onigiri,"['Kids', 'Music']",https://myanimelist.net/anime/40582/Omoide_Onigiri
Omoikkiri Kagaku Adventure Sou Nanda!,"['Comedy', 'Kids', 'Sci-Fi']",https://myanimelist.net/anime/2742/Omoikkiri_Kagaku_Adventure_Sou_Nanda
"on-chan, Yume Power Daibouken!",['Fantasy'],https://myanimelist.net/anime/8229/on-chan_Yume_Power_Daibouken
I''s Pure Bonus,"['Ecchi', 'Comedy', 'Romance']",https://myanimelist.net/anime/1235/Is_Pure_Bonus
Only You: Viva! Cabaret Club,['Comedy'],https://myanimelist.net/anime/20085/Only_You__Viva_Cabaret_Club
Ooi no Teiou,"['Music', 'Sports']",https://myanimelist.net/anime/39566/Ooi_no_Teiou
Onpu,"['Kids', 'Music']",https://myanimelist.net/anime/32225/Onpu
Orushipe Suopu,"['Historical', 'Kids']",https://myanimelist.net/anime/39091/Orushipe_Suopu
Otanjoubi Omedetou,"['Kids', 'Music']",https://myanimelist.net/anime/40562/Otanjoubi_Omedetou
Otanoshimi Anime Gekijou,['Comedy'],https://myanimelist.net/anime/20023/Otanoshimi_Anime_Gekijou
Otoko wa Tsurai yo: Torajirou Wasurenagusa,"['Comedy', 'Romance']",https://myanimelist.net/anime/19559/Otoko_wa_Tsurai_yo__Torajirou_Wasurenagusa
Otogi no Sekai Ryokou,['Adventure'],https://myanimelist.net/anime/17675/Otogi_no_Sekai_Ryokou
Owakare,['Music'],https://myanimelist.net/anime/36085/Owakare
Oyako de Manabu: Kaiji no Youjin - Jishin no Youjin,['Kids'],https://myanimelist.net/anime/39254/Oyako_de_Manabu__Kaiji_no_Youjin_-_Jishin_no_Youjin
Oyama no Taishou,"['Kids', 'Music']",https://myanimelist.net/anime/36301/Oyama_no_Taishou
Oz no Mahoutsukai no Koutsuu Anzen no Tabi,"['Kids', 'Drama', 'Fantasy']",https://myanimelist.net/anime/30932/Oz_no_Mahoutsukai_no_Koutsuu_Anzen_no_Tabi
Paboo & Mojies,['Kids'],https://myanimelist.net/anime/13165/Paboo___Mojies
Panpaka Pants,"['Comedy', 'Kids']",https://myanimelist.net/anime/32842/Panpaka_Pants
Panpaka Pants W-O-New!,"['Comedy', 'Kids']",https://myanimelist.net/anime/33002/Panpaka_Pants_W-O-New
Slam Dunk (Movie),"['Comedy', 'Drama', 'School', 'Shounen', 'Slice of Life', 'Sports']",https://myanimelist.net/anime/1764/Slam_Dunk_Movie
Starmyu 2nd Season,"['Music', 'Slice of Life', 'School']",https://myanimelist.net/anime/33362/Starmyu_2nd_Season
Penguin no Mondai POW,['Kids'],https://myanimelist.net/anime/40087/Penguin_no_Mondai_POW
Pants Pankurou,"['Slice of Life', 'Comedy', 'Kids']",https://myanimelist.net/anime/10953/Pants_Pankurou
Sketchbook: Full Color's,"['Slice of Life', 'Comedy']",https://myanimelist.net/anime/2942/Sketchbook__Full_Colors
Perrine Monogatari Movie,"['Drama', 'Historical', 'Shoujo', 'Slice of Life']",https://myanimelist.net/anime/16458/Perrine_Monogatari_Movie
Shakugan no Shana S,"['Action', 'Drama', 'Fantasy', 'Romance', 'School', 'Supernatural']",https://myanimelist.net/anime/6572/Shakugan_no_Shana_S
Shin Chou Kyou Ryo: Condor Hero II,"['Adventure', 'Drama', 'Historical', 'Romance']",https://myanimelist.net/anime/960/Shin_Chou_Kyou_Ryo__Condor_Hero_II
Peter-kun no Koutsuu Anzen,['Kids'],https://myanimelist.net/anime/39624/Peter-kun_no_Koutsuu_Anzen
Shakugan no Shana Movie,"['Action', 'Supernatural', 'Fantasy']",https://myanimelist.net/anime/1815/Shakugan_no_Shana_Movie
Seitokai no Ichizon Lv.2,"['Harem', 'Comedy', 'Parody', 'School']",https://myanimelist.net/anime/10464/Seitokai_no_Ichizon_Lv2
s.CRY.ed,"['Action', 'Sci-Fi', 'Adventure', 'Super Power', 'Drama']",https://myanimelist.net/anime/168/sCRYed
Phantasm,"['Dementia', 'Music']",https://myanimelist.net/anime/29953/Phantasm
Sakurada Reset,"['Mystery', 'Super Power', 'Supernatural', 'School']",https://myanimelist.net/anime/34102/Sakurada_Reset
Pokemon,"['Action', 'Adventure', 'Comedy', 'Kids', 'Fantasy']",https://myanimelist.net/anime/527/Pokemon
Phantomi: Mini Anime,"['Magic', 'Shoujo']",https://myanimelist.net/anime/40316/Phantomi__Mini_Anime
Piano no Mori (TV),"['Adventure', 'Music', 'Comedy', 'Drama', 'School', 'Seinen']",https://myanimelist.net/anime/36652/Piano_no_Mori_TV
Piercing I,['Drama'],https://myanimelist.net/anime/38729/Piercing_I
Naruto: Shippuuden - Sunny Side Battle,"['Action', 'Comedy', 'Super Power', 'Martial Arts', 'Shounen']",https://myanimelist.net/anime/19511/Naruto__Shippuuden_-_Sunny_Side_Battle
PikkaPika Summer,[],https://myanimelist.net/anime/31078/PikkaPika_Summer
Pink Lady Monogatari: Eikou no Tenshi-tachi,"['Music', 'Slice of Life', 'Drama']",https://myanimelist.net/anime/17423/Pink_Lady_Monogatari__Eikou_no_Tenshi-tachi
Mirai no Mirai,"['Adventure', 'Drama', 'Fantasy']",https://myanimelist.net/anime/36936/Mirai_no_Mirai
Pink Lady Monogatari: Eikou no Tenshi-tachi Recaps,"['Music', 'Slice of Life', 'Drama']",https://myanimelist.net/anime/25601/Pink_Lady_Monogatari__Eikou_no_Tenshi-tachi_Recaps
Mardock Scramble: The Second Combustion,"['Action', 'Psychological', 'Sci-Fi']",https://myanimelist.net/anime/10624/Mardock_Scramble__The_Second_Combustion
PJ Berri no Mogumogu Munyamunya,['Comedy'],https://myanimelist.net/anime/33835/PJ_Berri_no_Mogumogu_Munyamunya
Maria-sama ga Miteru 3rd Specials,['Comedy'],https://myanimelist.net/anime/2954/Maria-sama_ga_Miteru_3rd_Specials
PJ Berri no Mogumogu Munyamunya Season 2,['Comedy'],https://myanimelist.net/anime/35963/PJ_Berri_no_Mogumogu_Munyamunya_Season_2
Little Busters!: Sekai no Saitou wa Ore ga Mamoru!,"['Slice of Life', 'Comedy', 'School']",https://myanimelist.net/anime/17643/Little_Busters__Sekai_no_Saitou_wa_Ore_ga_Mamoru
Platonic Chain: Ansatsu Jikkouchuu,"['Sci-Fi', 'Slice of Life']",https://myanimelist.net/anime/34476/Platonic_Chain__Ansatsu_Jikkouchuu
Plus Kouji,['Slice of Life'],https://myanimelist.net/anime/36221/Plus_Kouji
Pochacco no Ninjin Hata wa Oosawagi,"['Fantasy', 'Kids']",https://myanimelist.net/anime/22623/Pochacco_no_Ninjin_Hata_wa_Oosawagi
Peace Shitenchou,['Comedy'],https://myanimelist.net/anime/36581/Peace_Shitenchou
Otoko Ippiki Gaki Daishou,"['Action', 'Drama', 'Shounen']",https://myanimelist.net/anime/17467/Otoko_Ippiki_Gaki_Daishou
Ousama to Nightingale,"['Fantasy', 'Kids']",https://myanimelist.net/anime/34458/Ousama_to_Nightingale
Paniponi,"['Slice of Life', 'Kids']",https://myanimelist.net/anime/29487/Paniponi
Ponkaman no Animation no Dekiru made,"['Kids', 'Super Power']",https://myanimelist.net/anime/35273/Ponkaman_no_Animation_no_Dekiru_made
"Oretachi, Tomodachi!","['Kids', 'Fantasy']",https://myanimelist.net/anime/27389/Oretachi_Tomodachi
Qin Shi Ming Yue: Yi Zhe Ru Shi,"['Drama', 'Historical']",https://myanimelist.net/anime/37566/Qin_Shi_Ming_Yue__Yi_Zhe_Ru_Shi
Pyuu to Fuku! Jaguar: Return of Yaku Ichinenburi,"['Comedy', 'Music', 'Shounen']",https://myanimelist.net/anime/23889/Pyuu_to_Fuku_Jaguar__Return_of_Yaku_Ichinenburi
"Pyuu to Fuku! Jaguar: Ima, Fuki ni Yukimasu","['Comedy', 'Music']",https://myanimelist.net/anime/5240/Pyuu_to_Fuku_Jaguar__Ima_Fuki_ni_Yukimasu
Puzzle & Dragon,"['Game', 'Kids']",https://myanimelist.net/anime/37096/Puzzle___Dragon
Pyun Pyun Maru,"['Comedy', 'Martial Arts']",https://myanimelist.net/anime/15873/Pyun_Pyun_Maru
Pussy,['Dementia'],https://myanimelist.net/anime/38872/Pussy
Pururun! Shizuku-chan Aha,"['Comedy', 'Kids']",https://myanimelist.net/anime/9533/Pururun_Shizuku-chan_Aha
Pururun! Shizuku-chan,"['Comedy', 'Kids']",https://myanimelist.net/anime/9426/Pururun_Shizuku-chan
Puru Pom,['Comedy'],https://myanimelist.net/anime/34949/Puru_Pom
Purina Felix,['Slice of Life'],https://myanimelist.net/anime/36769/Purina_Felix
Pugpug,['Kids'],https://myanimelist.net/anime/37686/Pugpug
Puchimas!: Petit iDOLM@STER (OVA),"['Music', 'Slice of Life', 'Comedy', 'Parody', 'Seinen']",https://myanimelist.net/anime/39046/Puchimas__Petit_iDOLMSTER_OVA
Pro Yakyuu wo 10-bai Tanoshiku Miru Houhou Part 2,"['Comedy', 'Sports']",https://myanimelist.net/anime/18341/Pro_Yakyuu_wo_10-bai_Tanoshiku_Miru_Houhou_Part_2
Pro Yakyuu wo 10-bai Tanoshiku Miru Houhou,"['Comedy', 'Sports']",https://myanimelist.net/anime/18339/Pro_Yakyuu_wo_10-bai_Tanoshiku_Miru_Houhou
Pro Golfer Saru: Super Golf World e no Chousen!!,"['Kids', 'Sports']",https://myanimelist.net/anime/17317/Pro_Golfer_Saru__Super_Golf_World_e_no_Chousen
Pro Golfer Saru (TV),"['Sports', 'Kids']",https://myanimelist.net/anime/16650/Pro_Golfer_Saru_TV
Pro Golfer Saru,"['Kids', 'Sports']",https://myanimelist.net/anime/17313/Pro_Golfer_Saru
Private Eye Dol,"['Comedy', 'Mystery']",https://myanimelist.net/anime/25983/Private_Eye_Dol
Prison Lab,"['Horror', 'Psychological']",https://myanimelist.net/anime/38902/Prison_Lab
Prism Season,['Kids'],https://myanimelist.net/anime/34868/Prism_Season
Pozzie,['Kids'],https://myanimelist.net/anime/8670/Pozzie
Power Battle Watch Car: Watch Gamyeon-ui Yeogseub,"['Cars', 'Kids']",https://myanimelist.net/anime/38614/Power_Battle_Watch_Car__Watch_Gamyeon-ui_Yeogseub
Power Battle Watch Car: Minicar Battle League - Bulkkoch-ui Jilju,"['Cars', 'Kids']",https://myanimelist.net/anime/38613/Power_Battle_Watch_Car__Minicar_Battle_League_-_Bulkkoch-ui_Jilju
Power Battle Watch Car,"['Cars', 'Kids']",https://myanimelist.net/anime/38611/Power_Battle_Watch_Car
Port of Wormy,['Dementia'],https://myanimelist.net/anime/38375/Port_of_Wormy
Pororo's English Show,"['Kids', 'Music']",https://myanimelist.net/anime/27461/Pororos_English_Show
Pororo Geugjangpan Super Sseolmae Daemoheom,"['Cars', 'Kids']",https://myanimelist.net/anime/27463/Pororo_Geugjangpan_Super_Sseolmae_Daemoheom
Pororo Daemoheom,"['Adventure', 'Kids']",https://myanimelist.net/anime/6524/Pororo_Daemoheom
Poppoya-san: Nonki Ekichou,['Kids'],https://myanimelist.net/anime/23633/Poppoya-san__Nonki_Ekichou
Poppoya-san: Nonki Kikanshi,['Kids'],https://myanimelist.net/anime/23635/Poppoya-san__Nonki_Kikanshi
Popolocrois Monogatari Pilot,[],https://myanimelist.net/anime/40078/Popolocrois_Monogatari_Pilot
Poppen-sensei to Kaerazu no Numa,"['Adventure', 'Fantasy', 'Kids']",https://myanimelist.net/anime/30360/Poppen-sensei_to_Kaerazu_no_Numa
Ponta-kun no Otegara,['Kids'],https://myanimelist.net/anime/39488/Ponta-kun_no_Otegara
Ponta to Ensoku,"['Adventure', 'Drama']",https://myanimelist.net/anime/13103/Ponta_to_Ensoku
Ponta Monogatari,"['Kids', 'Music', 'Supernatural']",https://myanimelist.net/anime/36381/Ponta_Monogatari
Ponkotsu Quest: Maou to Haken no Mamono-tachi Specials,"['Comedy', 'Fantasy', 'Game', 'Parody']",https://myanimelist.net/anime/34847/Ponkotsu_Quest__Maou_to_Haken_no_Mamono-tachi_Specials
Ponkotsu Quest: Maou to Haken no Mamono-tachi,"['Comedy', 'Parody', 'Fantasy']",https://myanimelist.net/anime/31667/Ponkotsu_Quest__Maou_to_Haken_no_Mamono-tachi
Ponsuke no Udekurabe,['Action'],https://myanimelist.net/anime/7527/Ponsuke_no_Udekurabe
Ponkotsu Quest x Monsterz,"['Comedy', 'Parody', 'Fantasy']",https://myanimelist.net/anime/34843/Ponkotsu_Quest_x_Monsterz
Ponkotsu Quest x Gatchaman Special,"['Comedy', 'Parody', 'Fantasy']",https://myanimelist.net/anime/34844/Ponkotsu_Quest_x_Gatchaman_Special
Ponkotsu Quest Specials,"['Comedy', 'Parody', 'Fantasy']",https://myanimelist.net/anime/34845/Ponkotsu_Quest_Specials
Porong Porong Pororo 6,['Kids'],https://myanimelist.net/anime/36530/Porong_Porong_Pororo_6
Power Battle Watch Car Season 2,"['Cars', 'Kids']",https://myanimelist.net/anime/38612/Power_Battle_Watch_Car_Season_2
Power Powan,"['Kids', 'Music']",https://myanimelist.net/anime/36380/Power_Powan
Present,"['Drama', 'Kids']",https://myanimelist.net/anime/30765/Present
Pro Golfer Saru: Kouga Hikyou! Kage no Ninpou Golfer Sanjou!,"['Kids', 'Sports']",https://myanimelist.net/anime/17321/Pro_Golfer_Saru__Kouga_Hikyou_Kage_no_Ninpou_Golfer_Sanjou
Pure Aluminum: Sunoko-tan.,"['Comedy', 'Music']",https://myanimelist.net/anime/35502/Pure_Aluminum__Sunoko-tan
Puttobe! Poodel,"['Music', 'Comedy']",https://myanimelist.net/anime/39047/Puttobe_Poodel
Qiang Niang,"['Action', 'Military', 'Sci-Fi', 'Slice of Life', 'Space', 'Comedy']",https://myanimelist.net/anime/36164/Qiang_Niang
Puu-Neko Shougekijou,['Comedy'],https://myanimelist.net/anime/11589/Puu-Neko_Shougekijou
Onnanoko dake ga Wakaru Uta: Only Girls Get It,"['Music', 'Slice of Life']",https://myanimelist.net/anime/38090/Onnanoko_dake_ga_Wakaru_Uta__Only_Girls_Get_It
Okoru yo!,"['Kids', 'Music']",https://myanimelist.net/anime/32472/Okoru_yo
Nyanfuru,"['Music', 'Comedy']",https://myanimelist.net/anime/24845/Nyanfuru
Rouge: Lady's Comic Video,"['Drama', 'Josei', 'Romance']",https://myanimelist.net/anime/25623/Rouge__Ladys_Comic_Video
Roppou Yabure-kun,['Slice of Life'],https://myanimelist.net/anime/20003/Roppou_Yabure-kun
Romangeun Eobsda,['Drama'],https://myanimelist.net/anime/33237/Romangeun_Eobsda
Rose O'Neill Kewpie,['Comedy'],https://myanimelist.net/anime/7211/Rose_ONeill_Kewpie
Role Playing Soldier,"['Action', 'Fantasy', 'Game', 'Music']",https://myanimelist.net/anime/40283/Role_Playing_Soldier
Rokuko-chan,['Kids'],https://myanimelist.net/anime/34425/Rokuko-chan
Roku no Sekai,"['Adventure', 'Magic']",https://myanimelist.net/anime/38049/Roku_no_Sekai
